Date,Location,MinTemp,MaxTemp,Rainfall,WindGustDir,WindGustSpeed,WindDir9am,WindDir3pm,WindSpeed9am,WindSpeed3pm,Humidity9am,Humidity3pm,Pressure9am,Pressure3pm,Cloud9am,Cloud3pm,Temp9am,Temp3pm,RainToday,RainTomorrow
2014-08-29,SalmonGums,6.5,28.2,0.0,SW,61.0,NNW,NW,15.0,30.0,29.0,13.0,1027.2,1022.75,0.0,2.5,20.6,27.8,No,Yes
2014-08-29,Moree,3.7,20.9,0.0,SSW,52.0,SE,SSW,19.0,33.0,46.0,27.0,1026.0,1021.5,0.0,2.0,14.2,19.4,No,No
2014-08-29,Uluru,4.5,26.1,0.0,NE,31.0,E,NNE,17.0,9.0,33.0,14.0,1024.8,1019.9,0.0,1.5,16.2,25.0,No,No
2014-08-29,WaggaWagga,0.0,17.8,0.0,WSW,19.0,E,W,9.0,11.0,73.0,52.0,1029.4,1025.4,0.0,1.0,8.9,17.4,No,No
2014-08-29,Launceston,4.0,18.1,0.0,NW,19.0,ESE,NW,2.0,9.0,94.0,50.0,1029.5500000000002,1025.45,8.0,3.0,8.6,17.3,No,No
2014-08-29,Tuggeranong,0.1,17.3,0.0,S,33.0,W,SE,4.0,15.0,79.0,36.0,1029.7,1025.5,7.5,5.0,7.9,16.7,No,No
2014-08-29,MelbourneAirport,3.4,14.7,0.2,SSE,19.0,N,S,11.0,9.0,100.0,65.0,1030.4,1027.6,7.0,7.0,8.2,14.1,No,No
2014-08-29,Nuriootpa,4.3,22.9,0.0,NE,26.0,NE,NE,9.0,11.0,57.0,32.0,1029.4,1026.1,0.0,7.0,15.7,22.5,No,No
2014-08-30,Uluru,4.4,28.0,0.0,E,31.0,ESE,WNW,9.0,11.0,31.0,12.0,1022.7,1017.4,2.0,7.0,16.0,26.8,No,No
2014-08-30,Tuggeranong,5.1,17.5,0.0,SSE,39.0,SSE,SSE,15.0,9.0,61.0,38.0,1027.6,1023.3,4.0,7.0,9.7,16.7,No,No
2014-08-30,Walpole,9.4,15.1,7.8,SSW,33.0,WSW,WSW,9.0,11.0,98.0,66.0,1014.6,1015.1,6.0,7.0,12.5,13.8,Yes,Yes
2014-08-30,Sydney,12.0,16.1,3.2,SSW,52.0,SW,SW,20.0,22.0,89.0,84.0,1023.9,1021.7,8.0,7.0,12.5,14.9,Yes,Yes
2014-08-30,Melbourne,11.2,21.4,0.0,N,41.0,NNE,N,9.0,28.0,80.0,42.0,1026.3,1021.5,6.0,3.5,12.1,20.5,No,No
2014-08-30,Sale,4.6,16.2,0.2,E,37.0,N,E,0.0,28.0,97.0,58.0,1028.8,1023.7,4.0,0.0,7.7,15.4,No,No
2014-08-30,Bendigo,2.2,19.4,0.0,N,28.0,E,N,9.0,11.0,81.0,50.0,1026.8,1022.5,4.5,1.0,11.8,18.6,No,No
2014-08-30,NorfolkIsland,14.9,19.5,0.2,WSW,24.0,W,W,7.0,15.0,87.0,75.0,1016.1,1013.5,5.0,4.0,17.0,18.6,No,No
2014-08-30,SydneyAirport,12.1,16.3,2.4,SSW,61.0,SW,SSW,31.0,33.0,94.0,81.0,1023.8,1021.5,8.0,7.0,12.2,15.4,Yes,Yes
2014-08-30,Moree,3.1,22.3,0.0,SSW,35.0,SSE,S,13.0,15.0,51.0,33.0,1023.3,1018.7,5.666666666666666,5.0,13.2,21.7,No,No
2014-08-30,Penrith,11.5,18.4,0.0,SSW,35.0,SW,SSW,19.0,19.0,56.0,59.0,1024.8,1020.3,3.333333333333333,3.0,15.0,16.8,No,No
2014-08-30,MelbourneAirport,8.2,20.8,0.0,N,41.0,NNE,N,9.0,28.0,81.0,39.0,1026.3,1021.9,1.0,1.0,12.0,19.9,No,No
2014-08-30,Dartmoor,4.8,21.5,0.0,NW,19.0,ENE,NW,2.0,11.0,100.0,51.0,1024.5,1020.3,0.6666666666666667,1.3333333333333333,9.2,21.0,No,No
2014-08-30,Nhil,4.5,22.6,0.0,NE,26.0,NE,NW,19.0,6.0,82.0,33.0,1025.2,1021.0,0.33333333333333337,1.6666666666666665,9.9,21.6,No,No
2014-08-30,MountGambier,5.7,21.0,0.0,W,28.5,N,SE,12.5,13.0,76.0,47.0,1023.9,1019.9,0.0,2.0,11.9,20.7,No,No
2014-08-30,Darwin,16.8,32.0,0.0,N,31.0,N,NNW,6.0,20.0,66.0,36.0,1015.7,1011.0,0.0,0.0,25.2,29.9,No,No
2014-08-30,Albany,10.3,15.9,11.2,W,31.0,NW,W,7.0,19.0,91.0,66.0,1014.8,1015.0,7.0,7.0,13.2,15.0,Yes,Yes
2014-08-30,Canberra,1.1,17.6,0.0,SE,31.0,SE,ENE,13.0,15.0,68.0,45.0,1027.6,1023.6,8.0,8.0,10.0,16.5,No,No
2014-08-30,Portland,6.0,21.0,0.2,NNE,19.0,ENE,WSW,9.0,7.0,95.0,57.0,1024.8,1020.4,5.0,4.5,9.6,19.4,No,No
2014-08-30,Cobar,7.0,21.9,0.0,E,28.0,E,ESE,15.0,7.0,46.0,22.0,1025.6,1021.1,1.0,1.0,15.1,21.6,No,No
2014-08-30,PerthAirport,14.4,18.7,47.2,SSW,33.0,SSW,WSW,24.0,20.0,93.0,59.0,1016.1,1015.6,7.0,7.0,15.4,18.1,Yes,No
2014-08-30,Launceston,3.3,17.4,0.0,NW,26.0,N,NW,0.0,13.0,95.0,54.0,1019.35,1018.1,8.0,2.0,7.4,17.0,No,No
2014-08-30,NorahHead,11.7,16.6,5.0,SSE,54.0,S,SSE,17.0,30.0,90.0,85.0,1022.6,1020.6,5.0,3.0,12.9,16.2,Yes,No
2014-08-30,Hobart,6.5,18.6,0.0,NNW,35.0,NNW,NNE,22.0,13.0,74.0,46.0,1028.1,1023.3,2.0,4.0,9.1,17.6,No,No
2014-08-30,WaggaWagga,0.4,19.0,0.0,ENE,17.0,E,SSE,7.0,6.0,79.0,35.0,1027.2,1022.9,0.0,1.0,9.6,18.1,No,No
2014-08-30,Witchcliffe,11.3,15.2,31.0,SW,28.0,SSW,SW,6.0,15.0,72.0,67.0,1016.2,1016.4,1.4,2.4,13.1,13.4,Yes,No
2014-08-30,Albury,2.3,18.8,0.0,WSW,20.0,N,W,0.0,15.0,79.0,52.0,1027.4,1022.9,2.8,3.8,10.0,18.5,No,No
2014-08-30,GoldCoast,10.6,23.1,0.0,SE,39.0,WNW,SE,13.0,28.0,46.0,57.0,1019.8,1016.2,4.199999999999999,5.199999999999999,18.3,22.0,No,No
2014-08-30,SalmonGums,11.9,19.3,2.6,SSW,37.0,NE,NNW,2.0,9.0,91.0,72.0,1022.0,1019.05,5.6,6.6,13.2,17.7,Yes,Yes
2014-08-30,Richmond,10.7,18.4,0.0,SSW,39.0,SSW,SSW,20.0,22.0,63.0,64.0,1024.2,1021.9,7.0,8.0,14.9,16.9,No,No
2014-08-30,Brisbane,9.7,24.3,0.0,NE,19.0,SSW,SSE,7.0,6.0,61.0,40.0,1020.4,1016.2,1.0,2.0,16.7,23.1,No,No
2014-08-30,Newcastle,11.6,18.2,2.0,W,26.0,SW,SW,4.0,19.0,84.0,72.0,1023.4000000000001,1019.05,7.0,7.0,13.8,17.4,Yes,No
2014-08-30,Watsonia,9.1,20.2,0.0,NNW,33.0,NE,NNW,6.0,17.0,99.0,48.0,1026.4,1021.9,1.0,1.0,11.3,20.1,No,No
2014-08-30,Woomera,9.0,25.7,0.0,N,46.0,N,NNW,13.0,26.0,28.0,8.0,1024.4,1019.5,3.3333333333333335,3.3333333333333335,16.6,24.6,No,No
2014-08-30,MountGinini,-2.1,9.1,0.0,SE,41.0,ESE,NE,19.0,7.0,94.0,65.0,1024.65,1021.1,5.666666666666667,5.666666666666667,1.9,7.8,No,No
2014-08-30,Wollongong,12.4,16.5,0.8,SSW,61.0,SSW,SW,39.0,24.0,77.0,88.0,1024.9,1022.7,8.0,8.0,14.1,14.3,No,No
2014-08-30,Adelaide,8.5,25.0,0.0,NW,37.0,NNW,NW,9.0,15.0,44.0,23.0,1023.8,1019.8,7.5,6.0,18.5,23.9,No,No
2014-08-30,Cairns,17.6,26.5,0.0,SSE,46.0,SSE,ESE,22.0,31.0,66.0,36.0,1018.1,1015.2,7.0,4.0,22.3,25.6,No,No
2014-08-30,Nuriootpa,4.4,22.3,0.0,NNW,33.0,NNE,NNW,6.0,13.0,55.0,29.0,1024.6,1020.5,1.0,3.0,16.1,21.8,No,No
2014-08-30,AliceSprings,4.0,25.3,0.0,E,35.0,N,SE,0.0,15.0,30.0,9.0,1023.5,1018.1,0.0,0.0,16.2,24.3,No,No
2014-08-30,Mildura,4.3,25.5,0.0,WNW,19.0,ENE,WNW,6.0,7.0,56.0,18.0,1024.7,1020.3,0.0,0.0,13.9,25.4,No,No
2014-08-30,Katherine,10.5,32.8,0.0,SE,41.0,SE,E,13.0,22.0,29.0,15.0,1017.2,1011.8,0.0,0.0,21.3,32.0,No,No
2014-08-30,Perth,14.7,18.7,51.2,S,28.0,S,SSW,11.0,13.0,95.0,68.0,1016.1,1015.7,7.0,7.0,15.3,18.2,Yes,Yes
2014-08-30,Ballarat,0.0,16.4,0.0,N,39.0,N,N,11.0,22.0,98.0,63.0,1026.2,1022.8,6.333333333333333,5.333333333333333,9.9,16.3,No,No
2014-08-30,BadgerysCreek,9.9,17.0,0.0,SW,37.0,SW,SW,22.0,19.0,68.0,68.0,1024.2,1022.0,5.666666666666667,3.6666666666666665,14.3,16.5,No,No
2014-08-30,Townsville,14.0,26.2,0.0,ENE,39.0,W,ENE,2.0,30.0,62.0,36.0,1020.4,1016.1,5.0,2.0,20.8,24.8,No,No
2014-08-30,CoffsHarbour,11.8,22.2,0.0,W,38.0,N,SE,7.5,30.0,59.0,55.0,1019.5999999999999,1016.05,4.0,1.8,18.2,21.5,No,No
2014-08-31,GoldCoast,13.4,23.4,0.0,SE,37.0,SSE,SE,13.0,30.0,50.0,64.0,1018.8,1016.0,3.0,1.6,20.6,20.9,No,No
2014-08-31,Tuggeranong,0.1,17.3,0.0,N,24.0,WNW,NNW,2.0,13.0,99.0,48.0,1023.1,1017.8,2.0,1.4,4.8,16.9,No,No
2014-08-31,BadgerysCreek,9.7,21.9,0.0,E,26.0,SW,S,15.0,7.0,71.0,45.0,1021.4,1016.7,1.0,1.2,14.8,20.6,No,No
2014-08-31,WaggaWagga,2.0,19.6,0.0,ESE,15.0,E,ESE,11.0,4.0,75.0,36.0,1022.9,1018.0,0.0,1.0,9.9,18.7,No,No
2014-08-31,Brisbane,13.6,25.8,0.0,E,24.0,SW,NE,6.0,9.0,58.0,46.0,1019.2,1015.5,1.0,1.0,19.5,23.2,No,No
2014-08-31,MelbourneAirport,9.9,20.9,0.0,N,74.0,N,NNE,39.0,31.0,58.0,43.0,1018.8,1015.0,2.0,7.0,14.8,18.8,No,No
2014-08-31,Moree,5.0,23.8,0.0,WSW,37.0,SSE,SW,9.0,13.0,58.0,28.0,1020.3,1016.7,1.5,8.0,16.1,23.0,No,No
2014-08-31,Townsville,13.9,26.2,0.0,NE,37.0,SSE,ENE,7.0,30.0,59.0,29.0,1018.8,1014.6,1.0,1.0,22.4,24.7,No,No
2014-08-31,Sydney,11.7,20.8,3.0,W,37.0,W,ESE,20.0,15.0,67.0,55.0,1021.1,1017.2,1.0,1.0,14.8,20.5,Yes,No
2014-08-31,Mildura,7.1,26.3,0.0,NNW,43.0,N,NW,9.0,17.0,39.0,12.0,1019.0,1013.9,1.0,6.0,16.0,24.7,No,No
2014-08-31,Albany,9.0,14.5,2.0,W,49.5,WNW,SSW,6.0,15.0,77.0,67.0,1018.6,1019.0,4.0,4.0,12.5,13.1,Yes,Yes
2014-08-31,Woomera,10.3,28.3,0.0,N,56.0,N,NNW,30.0,35.0,20.0,7.0,1018.1,1012.0,5.5,6.0,18.9,27.7,No,Yes
2014-08-31,MountGambier,9.2,20.0,0.0,W,48.5,N,SE,19.5,27.5,58.0,43.0,1014.1,1009.9,7.0,8.0,13.8,18.5,No,Yes
2014-08-31,Katherine,10.1,33.0,0.0,ENE,41.0,SE,ESE,9.0,20.0,35.0,38.0,1016.3,1011.2,0.0,0.0,21.1,32.5,No,No
2014-08-31,Nuriootpa,4.4,22.0,0.0,NW,44.0,NNE,N,11.0,13.0,50.0,33.0,1017.0,1012.7,7.0,7.0,13.6,19.8,No,Yes
2014-08-31,Wollongong,12.1,18.1,0.6,SW,20.0,SSW,E,15.0,7.0,72.0,70.0,1020.9,1017.2,5.25,5.5,16.3,17.7,No,No
2014-08-31,Penrith,9.4,22.5,0.0,SSW,13.0,N,NNE,4.0,7.0,58.0,35.0,1018.0,1013.6500000000001,3.5,4.0,16.0,21.7,No,No
2014-08-31,Dartmoor,9.0,20.9,0.2,N,43.0,NNE,N,11.0,20.0,71.0,41.0,1015.1,1010.1,1.75,2.5,13.2,20.0,No,Yes
2014-08-31,Cobar,7.2,23.1,0.0,NE,22.0,NNE,SW,11.0,6.0,55.0,24.0,1021.7,1017.1,0.0,1.0,15.9,22.5,No,No
2014-08-31,Newcastle,12.2,21.0,0.2,W,30.5,WSW,SE,4.0,28.0,70.0,67.0,1021.35,1017.2,3.0,4.0,16.5,19.0,No,No
2014-08-31,SydneyAirport,11.9,19.3,1.2,W,39.0,W,ESE,17.0,19.0,63.0,61.0,1021.0,1017.3,1.0,1.0,16.1,18.4,Yes,No
2014-08-31,Witchcliffe,7.8,15.4,0.4,SSW,28.0,SSW,SW,7.0,13.0,76.0,53.0,1020.2,1020.1,1.5,2.0,13.3,14.8,No,Yes
2014-08-31,Ballarat,7.0,16.7,0.0,NNE,50.0,NNE,N,30.0,31.0,65.0,58.0,1019.7,1014.9,2.0,3.0,12.2,15.7,No,Yes
2014-08-31,Melbourne,10.8,21.6,0.0,N,74.0,N,NNE,39.0,31.0,56.0,36.0,1019.2,1014.5,2.5,5.0,15.3,20.9,No,No
2014-08-31,Hobart,6.7,19.3,0.0,NNW,52.0,NW,NNE,20.0,11.0,55.0,44.0,1015.9,1011.2,3.0,7.0,11.1,18.9,No,No
2014-08-31,Bendigo,4.2,20.0,0.0,NE,31.0,SE,NNE,9.0,19.0,81.0,44.0,1020.9,1015.4,5.5,7.5,11.2,19.4,No,No
2014-08-31,PearceRAAF,10.7,18.0,42.2,S,20.0,W,SSW,2.0,11.0,92.0,57.0,1020.0,1018.7,8.0,8.0,12.5,17.3,Yes,No
2014-08-31,Perth,10.4,18.1,2.0,SW,26.0,N,S,0.0,9.0,89.0,54.0,1020.1,1019.0,7.0,7.0,13.0,17.3,Yes,No
2014-08-31,Nhil,4.7,23.7,0.0,NW,48.0,N,NW,9.0,24.0,58.0,22.0,1017.4,1012.5,3.5,3.5,12.4,22.4,No,Yes
2014-08-31,AliceSprings,4.1,27.7,0.0,S,28.0,NNW,S,6.0,15.0,15.0,6.0,1019.9,1015.5,0.0,0.0,19.3,27.2,No,No
2014-08-31,CoffsHarbour,14.3,21.8,0.0,W,29.5,N,SE,6.5,16.0,58.0,67.0,1021.5999999999999,1016.9,4.0,1.75,19.6,20.5,No,No
2014-08-31,Canberra,0.0,17.4,0.0,NNW,31.0,E,N,7.0,17.0,95.0,48.0,1023.3,1018.3,8.0,3.5,5.5,16.5,No,No
2014-08-31,Adelaide,12.3,23.4,0.0,N,43.0,NE,N,11.0,20.0,29.0,24.0,1015.9,1010.6,7.5,5.25,17.7,22.3,No,Yes
2014-08-31,PerthAirport,9.6,18.2,0.6,SSW,28.0,ESE,SSW,4.0,13.0,83.0,47.0,1020.0,1018.9,7.0,7.0,13.5,17.7,No,No
2014-08-31,Launceston,3.4,16.3,0.0,NW,22.0,N,NW,0.0,9.0,92.0,72.0,1019.65,1016.9,8.0,8.0,8.4,15.7,No,No
2014-08-31,Watsonia,6.0,20.6,0.0,NNW,52.0,ENE,N,9.0,24.0,73.0,44.0,1019.3,1014.9,2.0,7.0,14.2,19.6,No,No
2014-08-31,Cairns,16.5,27.5,0.0,SE,43.0,SSE,SE,17.0,33.0,55.0,31.0,1017.7,1013.7,1.0,1.0,23.0,26.5,No,No
2014-08-31,Williamtown,10.8,20.2,6.8,SW,30.0,SW,SSE,17.0,20.0,69.0,60.0,1020.9,1017.5,5.0,1.0,16.6,19.0,Yes,No
2014-08-31,SalmonGums,10.3,16.5,3.0,SSW,30.0,SSW,SSW,9.0,20.0,92.0,61.0,1017.8499999999999,1013.7,3.0,3.0,11.2,15.2,Yes,Yes
2014-08-31,Portland,9.6,20.5,0.2,N,52.0,N,NNW,17.0,24.0,69.0,36.0,1014.8,1009.9,1.0,5.0,12.8,20.1,No,Yes
2014-08-31,Walpole,7.6,15.5,1.2,SSW,35.0,WNW,SW,9.0,13.0,87.0,63.0,1018.7,1019.3,4.5,3.5,12.1,13.3,Yes,No
2014-08-31,Sale,2.5,19.8,0.2,E,24.0,WNW,ESE,9.0,17.0,95.0,52.0,1020.3,1015.1,8.0,2.0,7.2,19.4,No,No
2014-08-31,NorfolkIsland,13.4,20.3,0.0,N,35.0,NNW,NNW,11.0,19.0,68.0,75.0,1014.9,1012.0,1.0,6.0,18.5,18.0,No,No
2014-08-31,Darwin,17.9,31.3,0.0,ESE,30.0,NE,N,13.0,22.0,68.0,36.0,1015.1,1010.4,0.0,2.0,25.3,29.2,No,No
2014-08-31,Richmond,8.4,21.5,0.0,E,24.0,WSW,E,6.0,4.0,70.0,48.0,1021.5,1016.6,3.0,2.5,15.1,21.3,No,No
2014-08-31,MountGinini,0.3,10.4,0.0,WNW,26.0,WSW,WSW,9.0,7.0,53.0,48.0,1021.1,1017.0,3.6666666666666665,3.0,4.5,10.1,No,No
2014-08-31,NorahHead,12.5,18.5,0.2,S,30.0,S,SSE,9.0,19.0,73.0,73.0,1020.7,1017.4,4.333333333333333,3.5,15.9,18.1,No,No
2014-08-31,Albury,2.8,19.6,0.0,SE,19.0,ENE,ESE,4.0,13.0,81.0,54.0,1023.1,1017.8,5.0,4.0,10.1,18.2,No,No
2014-08-31,Uluru,4.5,30.3,0.0,NW,30.0,SE,NNW,2.0,11.0,25.0,8.0,1019.3,1014.9,5.666666666666666,5.0,16.7,29.6,No,No
2014-09-01,MountGinini,1.1,9.1,0.0,NW,54.0,W,WNW,15.0,19.0,97.0,62.0,1010.75,1009.05,6.333333333333333,6.0,3.2,7.9,No,No
2014-09-01,Hobart,11.0,18.0,0.0,SSW,52.0,N,SSW,26.0,26.0,50.0,84.0,1002.2,1003.2,7.0,7.0,15.8,9.9,No,Yes
2014-09-01,Townsville,12.9,25.6,0.0,ENE,30.0,SE,NE,11.0,19.0,55.0,47.0,1019.4,1016.1,1.0,1.0,22.6,24.6,No,No
2014-09-01,Newcastle,9.2,23.2,0.1,W,29.0,NW,NE,9.0,9.0,84.0,38.0,1015.95,1014.25,2.0,6.0,15.1,23.0,No,No
2014-09-01,Mildura,13.4,14.0,0.0,N,28.0,WSW,W,9.0,11.0,71.0,87.0,1012.5,1012.4,8.0,8.0,13.4,12.6,No,Yes
2014-09-01,Walpole,3.6,16.3,0.0,NNW,22.0,N,NNW,0.0,11.0,92.0,42.0,1024.4,1021.1,4.5,7.0,9.9,15.5,No,No
2014-09-01,Cairns,15.6,27.5,0.0,ESE,41.0,S,ESE,15.0,31.0,50.0,47.0,1018.3,1014.8,1.0,6.0,23.2,25.4,No,No
2014-09-01,Canberra,-1.7,18.9,0.0,NW,46.0,N,NW,0.0,31.0,91.0,50.0,1017.0,1011.6,4.0,6.5,6.3,17.2,No,Yes
2014-09-01,Woomera,13.0,17.0,2.0,SSW,59.0,SSW,WSW,20.0,31.0,94.0,56.0,1015.4,1016.1,7.0,7.0,13.2,16.5,Yes,No
2014-09-01,Penrith,7.7,24.4,0.2,WNW,22.0,NE,NW,2.0,13.0,81.0,25.0,1019.3499999999999,1018.1500000000001,5.5,6.0,12.6,24.0,No,No
2014-09-01,PearceRAAF,9.6,18.5,0.0,ENE,41.0,ENE,NE,26.0,22.0,65.0,47.0,1023.3,1020.2,4.0,5.0,12.9,17.7,No,No
2014-09-01,Launceston,8.3,13.8,0.4,SE,50.0,NNW,NNW,7.0,19.0,87.0,93.0,1019.45,1015.6500000000001,8.0,8.0,12.8,12.3,No,Yes
2014-09-01,Darwin,18.6,31.0,0.0,N,31.0,ENE,NNW,9.0,20.0,65.0,44.0,1015.6,1011.1,2.0,3.0,25.4,29.7,No,No
2014-09-01,Witchcliffe,3.5,16.6,4.4,N,26.0,NNE,NE,13.0,7.0,64.0,41.0,1024.4,1021.1,3.5,3.5,11.5,16.0,Yes,No
2014-09-01,Albany,5.7,17.0,1.2,W,48.0,N,NE,7.0,4.0,70.0,45.0,1025.2,1022.6,5.0,4.0,11.5,16.1,Yes,No
2014-09-01,Melbourne,15.0,15.4,0.0,N,70.0,N,W,35.0,11.0,45.0,81.0,1008.8,1008.6,7.0,8.0,15.2,12.4,No,Yes
2014-09-01,Uluru,6.3,30.5,0.0,SSW,41.0,SSW,SW,17.0,17.0,16.0,13.0,1018.2,1015.5,5.5,6.5,20.9,29.9,No,No
2014-09-01,Perth,7.2,18.9,0.0,NE,30.0,E,NNE,11.0,13.0,65.0,49.0,1023.7,1020.6,4.0,5.0,13.4,18.1,No,No
2014-09-01,MountGambier,9.7,13.7,4.6,W,38.0,SW,SW,9.0,19.0,78.0,80.0,1010.3,1011.1,7.0,7.0,12.9,10.8,Yes,Yes
2014-09-01,Ballarat,7.3,10.7,4.2,N,46.0,NNE,W,20.0,9.0,98.0,98.0,1010.1,1009.0,8.0,8.0,7.4,9.6,Yes,Yes
2014-09-01,WaggaWagga,4.9,21.5,0.0,WNW,41.0,E,NNW,11.0,20.0,68.0,30.0,1015.8,1009.7,3.0,6.0,11.7,21.2,No,Yes
2014-09-01,Dartmoor,9.9,14.2,4.4,SW,41.0,N,WSW,0.0,15.0,100.0,90.0,1009.8,1010.5,5.5,5.0,11.0,12.5,Yes,Yes
2014-09-01,Nuriootpa,9.7,13.8,2.2,SW,46.0,WSW,WSW,22.0,31.0,96.0,52.0,1013.8,1013.9,8.0,4.0,9.9,12.9,Yes,Yes
2014-09-01,Adelaide,11.3,15.8,6.8,WNW,44.0,N,WSW,0.0,20.0,90.0,44.0,1014.1,1014.6,7.5,5.5,11.7,15.5,Yes,Yes
2014-09-01,MelbourneAirport,12.4,14.1,0.0,N,70.0,N,W,35.0,11.0,57.0,80.0,1009.2,1009.0,7.0,7.0,12.6,11.3,No,Yes
2014-09-01,Cobar,10.5,25.4,0.0,SW,50.0,N,NW,17.0,19.0,37.0,12.0,1016.9,1011.6,6.0,7.0,16.6,24.7,No,Yes
2014-09-01,Albury,4.6,20.5,0.0,WSW,43.0,E,NW,9.0,17.0,83.0,40.0,1014.7,1008.8,8.0,8.0,11.5,19.4,No,No
2014-09-01,Wollongong,11.3,22.6,0.0,NNE,37.0,NNW,NE,13.0,24.0,63.0,73.0,1015.7,1009.9,6.666666666666667,7.666666666666667,16.7,18.6,No,No
2014-09-01,GoldCoast,14.8,24.1,0.0,NNE,43.0,N,NNE,9.0,33.0,65.0,66.0,1019.4,1014.6,5.333333333333334,7.333333333333333,20.5,22.1,No,No
2014-09-01,Williamtown,6.4,23.9,0.2,WNW,41.0,NW,WNW,17.0,20.0,78.0,33.0,1018.2,1012.2,4.0,7.0,14.4,23.4,No,No
2014-09-01,SydneyAirport,10.7,25.2,0.0,NE,33.0,NW,NNE,13.0,20.0,72.0,33.0,1016.9,1010.5,4.0,7.0,15.3,22.9,No,No
2014-09-01,BadgerysCreek,6.7,22.9,0.0,WNW,30.0,WSW,NNE,4.0,11.0,84.0,44.0,1017.0,1010.4,2.5,5.5,13.2,22.8,No,No
2014-09-01,Moree,6.3,24.9,0.0,NNW,31.0,NE,N,17.0,13.0,50.0,17.0,1018.8,1014.0,1.0,4.0,16.6,24.1,No,No
2014-09-01,SalmonGums,0.8,16.3,1.2,NE,22.0,ESE,NE,4.0,9.0,70.0,37.0,1014.15,1010.4,4.0,5.5,11.9,15.4,Yes,No
2014-09-01,Sale,7.1,20.1,0.0,WSW,48.0,NNE,WSW,7.0,26.0,55.0,52.0,1009.5,1006.8,7.0,7.0,15.4,15.7,No,Yes
2014-09-01,Brisbane,13.4,25.3,0.0,NE,24.0,WSW,NNE,4.0,9.0,69.0,56.0,1019.8,1014.9,1.0,1.0,19.8,22.8,No,No
2014-09-01,CoffsHarbour,13.2,24.2,0.0,W,32.5,N,SE,10.5,8.0,65.0,77.0,1014.45,1011.9,4.0,4.0,20.4,20.9,No,No
2014-09-01,Watsonia,14.1,15.5,0.0,NNE,41.0,NNW,W,17.0,7.0,45.0,99.0,1009.1,1008.9,7.0,7.0,15.5,10.9,No,Yes
2014-09-01,Katherine,11.9,34.0,0.0,ESE,35.0,SE,E,7.0,11.0,40.0,17.0,1016.4,1011.3,0.0,0.0,21.8,33.0,No,No
2014-09-01,NorfolkIsland,16.5,19.7,0.8,WNW,41.0,WNW,W,24.0,24.0,79.0,79.0,1013.9,1012.7,3.0,3.0,18.5,18.4,No,No
2014-09-01,AliceSprings,6.8,31.6,0.0,SW,43.0,N,WSW,0.0,22.0,15.0,3.0,1018.7,1014.2,0.0,1.0,21.2,30.8,No,No
2014-09-01,Portland,9.8,13.6,8.8,WNW,44.0,SW,SW,13.0,22.0,85.0,82.0,1009.5,1010.2,8.0,8.0,11.4,11.9,Yes,Yes
2014-09-01,Sydney,10.7,23.6,0.0,NE,31.0,WNW,ENE,13.0,13.0,77.0,51.0,1016.9,1010.9,4.0,7.0,14.6,20.7,No,No
2014-09-01,NorahHead,11.3,23.9,0.0,NW,30.0,NNW,NNE,7.0,9.0,75.0,61.0,1017.2,1011.3,4.333333333333333,7.333333333333333,17.2,20.5,No,No
2014-09-01,Tuggeranong,-1.2,18.4,0.0,NNE,46.0,N,W,0.0,19.0,88.0,39.0,1017.4,1010.8,4.666666666666667,7.666666666666667,5.6,17.6,No,No
2014-09-01,Bendigo,9.3,12.8,0.0,W,41.0,SE,NNW,6.0,13.0,75.0,96.0,1010.5,1009.2,5.0,8.0,10.8,11.4,No,Yes
2014-09-01,Richmond,6.0,24.1,0.0,NE,20.0,WSW,E,2.0,6.0,94.0,35.0,1017.3,1010.5,2.0,6.5,11.3,23.6,No,No
2014-09-01,PerthAirport,7.1,18.8,0.0,ENE,43.0,ENE,NE,24.0,20.0,62.0,43.0,1023.9,1020.6,4.0,5.0,13.1,18.1,No,No
2014-09-01,Nhil,10.5,14.9,3.0,W,46.0,NW,SW,17.0,20.0,91.0,75.0,1010.9,1010.2,4.5,6.0,11.2,13.6,Yes,Yes
2014-09-02,Sydney,14.1,18.4,0.2,W,59.0,W,S,7.0,22.0,59.0,66.0,1009.1,1007.9,5.0,7.0,15.8,13.7,No,Yes
2014-09-02,Newcastle,12.3,17.0,0.0,W,60.0,N,SE,0.0,0.0,76.0,80.0,1011.7,1011.25,8.0,7.0,14.2,14.9,No,Yes
2014-09-02,Albury,6.6,15.6,1.0,SSW,61.0,W,SW,17.0,35.0,79.0,73.0,1014.3,1014.6,2.0,8.0,10.8,10.4,No,No
2014-09-02,MountGinini,-1.9,0.9,0.8,S,80.0,S,SSW,20.0,33.0,98.0,97.0,1014.15,1013.75,4.0,5.0,-1.5,-1.8,No,Yes
2014-09-02,WaggaWagga,7.1,15.9,1.4,SSE,61.0,WSW,SW,20.0,31.0,83.0,49.0,1014.0,1012.9,6.0,2.0,9.6,14.9,Yes,No
2014-09-02,Mildura,6.0,16.9,6.4,S,39.0,SSW,SSW,20.0,20.0,78.0,38.0,1022.2,1021.3,1.0,4.0,9.9,16.6,Yes,No
2014-09-02,Townsville,13.4,27.6,0.0,NE,28.0,NW,NNE,2.0,15.0,64.0,39.0,1018.7,1013.4,0.0,0.0,22.0,26.8,No,No
